visit_id,member_id,visit_date,check_in_time,check_out_time
607,314,23-01-2024,06:24:00,06:59:00
608,514,23-01-2024,07:17:00,08:12:00
609,180,23-01-2024,08:38:00,09:03:00
610,227,23-01-2024,09:58:00,10:23:00
611,185,23-01-2024,09:13:00,10:08:00
612,259,23-01-2024,08:07:00,09:02:00
613,482,23-01-2024,06:09:00,06:54:00
614,79,23-01-2024,08:48:00,09:33:00
615,609,23-01-2024,06:40:00,07:10:00
616,526,23-01-2024,06:32:00,07:07:00
617,287,23-01-2024,05:22:00,06:07:00
618,568,23-01-2024,05:37:00,06:07:00
619,636,23-01-2024,07:50:00,08:15:00
620,127,23-01-2024,07:15:00,07:45:00
621,394,24-01-2024,08:35:00,09:10:00
622,250,24-01-2024,06:38:00,07:23:00
623,171,24-01-2024,05:15:00,05:45:00
624,458,24-01-2024,06:57:00,07:42:00
625,43,24-01-2024,09:15:00,10:10:00
626,129,24-01-2024,09:54:00,10:49:00
627,533,24-01-2024,08:37:00,09:22:00
628,120,24-01-2024,08:13:00,09:08:00
629,559,24-01-2024,09:13:00,09:48:00
630,68,24-01-2024,09:52:00,10:17:00
631,255,24-01-2024,09:08:00,09:33:00
632,322,24-01-2024,06:11:00,06:46:00
633,342,24-01-2024,06:58:00,07:53:00
634,608,24-01-2024,09:30:00,10:00:00
635,568,24-01-2024,09:14:00,09:39:00
636,435,24-01-2024,08:05:00,08:35:00
637,78,24-01-2024,05:23:00,05:48:00
638,240,24-01-2024,08:22:00,08:57:00
639,499,24-01-2024,07:10:00,07:35:00
640,403,24-01-2024,06:33:00,07:28:00
641,95,25-01-2024,06:54:00,07:24:00
642,70,25-01-2024,07:54:00,08:29:00
643,325,25-01-2024,06:54:00,07:39:00
644,153,25-01-2024,09:26:00,10:01:00
645,505,25-01-2024,07:23:00,08:08:00
646,416,25-01-2024,06:18:00,07:13:00
647,603,25-01-2024,07:14:00,07:49:00
648,426,25-01-2024,07:51:00,08:26:00
649,536,25-01-2024,09:26:00,09:56:00
650,223,25-01-2024,09:32:00,10:07:00
651,536,25-01-2024,07:50:00,08:45:00
652,94,25-01-2024,09:12:00,09:57:00
653,333,25-01-2024,07:22:00,07:52:00
654,131,25-01-2024,07:29:00,08:14:00
655,154,25-01-2024,08:07:00,08:37:00
656,339,25-01-2024,05:13:00,06:08:00
657,105,25-01-2024,06:22:00,06:52:00
658,507,25-01-2024,09:12:00,10:07:00
659,458,25-01-2024,06:36:00,07:01:00
660,421,25-01-2024,07:29:00,08:04:00
661,75,25-01-2024,06:39:00,07:09:00
662,624,25-01-2024,09:32:00,10:17:00
663,625,25-01-2024,07:58:00,08:33:00
664,594,25-01-2024,06:55:00,07:30:00
665,251,25-01-2024,07:31:00,08:06:00
666,215,25-01-2024,07:16:00,07:41:00
667,435,25-01-2024,07:45:00,08:30:00
668,504,25-01-2024,06:19:00,06:44:00
669,215,25-01-2024,08:38:00,09:33:00
670,246,26-01-2024,07:01:00,07:36:00
671,627,26-01-2024,09:44:00,10:39:00
672,368,26-01-2024,06:22:00,07:07:00
673,98,26-01-2024,06:59:00,07:44:00
674,64,26-01-2024,06:37:00,07:07:00
675,252,26-01-2024,05:20:00,06:15:00
676,326,26-01-2024,06:56:00,07:51:00
677,280,26-01-2024,08:43:00,09:08:00
678,491,26-01-2024,06:48:00,07:18:00
679,165,26-01-2024,06:42:00,07:07:00
680,569,26-01-2024,08:28:00,09:03:00
681,274,26-01-2024,05:14:00,05:59:00
682,643,26-01-2024,06:19:00,07:04:00
683,279,26-01-2024,07:30:00,08:00:00
684,207,26-01-2024,06:11:00,06:36:00
685,391,26-01-2024,08:53:00,09:38:00
686,255,26-01-2024,06:19:00,06:49:00
687,581,26-01-2024,05:18:00,06:03:00
688,76,26-01-2024,08:36:00,09:31:00
689,580,26-01-2024,07:53:00,08:23:00
690,322,26-01-2024,06:13:00,06:43:00
691,76,26-01-2024,08:22:00,09:07:00
692,528,26-01-2024,05:13:00,05:43:00
693,158,26-01-2024,06:27:00,06:52:00
694,237,26-01-2024,09:48:00,10:23:00
695,208,26-01-2024,09:20:00,10:05:00
696,115,26-01-2024,08:13:00,08:58:00
697,529,26-01-2024,08:46:00,09:16:00
698,466,27-01-2024,09:29:00,10:14:00
699,459,27-01-2024,08:08:00,08:53:00
700,64,27-01-2024,07:03:00,07:33:00
701,350,27-01-2024,08:24:00,09:09:00
702,529,27-01-2024,05:37:00,06:12:00
703,574,27-01-2024,09:09:00,09:34:00
704,241,27-01-2024,06:59:00,07:44:00
705,78,27-01-2024,09:53:00,10:48:00
706,353,27-01-2024,09:07:00,09:42:00
707,95,27-01-2024,09:48:00,10:23:00
708,119,27-01-2024,08:22:00,09:07:00
709,518,27-01-2024,08:57:00,09:27:00
710,233,27-01-2024,08:06:00,08:51:00
711,464,27-01-2024,06:11:00,06:56:00
712,129,27-01-2024,06:56:00,07:51:00
713,639,27-01-2024,08:55:00,09:20:00
714,641,27-01-2024,08:43:00,09:08:00
715,446,27-01-2024,06:33:00,07:03:00
716,573,27-01-2024,06:26:00,07:01:00
717,440,27-01-2024,05:46:00,06:11:00
718,212,27-01-2024,09:57:00,10:27:00
719,122,27-01-2024,09:54:00,10:49:00
720,479,27-01-2024,08:11:00,09:06:00
721,434,27-01-2024,06:29:00,07:14:00
722,514,28-01-2024,08:56:00,09:31:00
723,159,28-01-2024,06:09:00,06:54:00
724,515,28-01-2024,06:15:00,07:00:00
725,132,28-01-2024,09:50:00,10:45:00
726,633,28-01-2024,09:13:00,10:08:00
727,310,28-01-2024,08:42:00,09:07:00
728,423,28-01-2024,09:16:00,09:41:00
729,423,28-01-2024,06:20:00,06:50:00
730,455,28-01-2024,06:26:00,07:01:00
731,345,28-01-2024,07:59:00,08:54:00
732,38,28-01-2024,06:47:00,07:32:00
733,593,28-01-2024,09:58:00,10:53:00
734,454,28-01-2024,07:17:00,08:02:00
735,327,28-01-2024,07:00:00,07:35:00
736,98,28-01-2024,05:02:00,05:47:00
737,326,28-01-2024,09:59:00,10:54:00
738,118,28-01-2024,09:23:00,10:08:00
739,469,28-01-2024,09:01:00,09:56:00
740,507,28-01-2024,07:03:00,07:48:00
741,379,28-01-2024,08:09:00,08:54:00
742,232,28-01-2024,07:04:00,07:39:00
743,112,28-01-2024,09:20:00,09:45:00
744,263,28-01-2024,09:11:00,09:46:00
745,151,28-01-2024,09:53:00,10:48:00
746,313,28-01-2024,09:00:00,09:55:00
747,607,28-01-2024,05:23:00,06:08:00
748,159,28-01-2024,06:04:00,06:49:00
749,581,28-01-2024,09:24:00,09:54:00
750,197,28-01-2024,06:49:00,07:19:00
751,80,28-01-2024,06:41:00,07:06:00
752,64,28-01-2024,07:40:00,08:05:00
753,87,28-01-2024,09:07:00,09:37:00
754,345,28-01-2024,09:33:00,10:28:00
755,526,28-01-2024,09:30:00,09:55:00
756,586,28-01-2024,07:08:00,08:03:00
757,364,28-01-2024,09:49:00,10:44:00
758,179,29-01-2024,07:35:00,08:30:00
759,362,29-01-2024,06:23:00,06:48:00
760,598,29-01-2024,06:55:00,07:40:00
761,98,29-01-2024,07:09:00,07:44:00
762,139,29-01-2024,09:26:00,10:01:00
763,123,29-01-2024,08:08:00,08:53:00
764,421,29-01-2024,08:10:00,08:45:00
765,214,29-01-2024,08:47:00,09:12:00
766,438,29-01-2024,07:27:00,07:52:00
767,404,29-01-2024,05:38:00,06:33:00
768,355,29-01-2024,05:20:00,05:55:00
769,235,29-01-2024,08:39:00,09:14:00
770,225,29-01-2024,06:17:00,06:42:00
771,406,29-01-2024,06:53:00,07:23:00
772,27,29-01-2024,09:07:00,10:02:00
773,108,29-01-2024,08:46:00,09:21:00
774,472,29-01-2024,05:48:00,06:43:00
775,409,29-01-2024,08:54:00,09:29:00
776,145,29-01-2024,09:59:00,10:29:00
777,57,29-01-2024,05:15:00,05:45:00
778,28,29-01-2024,07:38:00,08:08:00
779,27,29-01-2024,05:37:00,06:32:00
780,443,29-01-2024,07:38:00,08:23:00
781,49,30-01-2024,07:56:00,08:31:00
782,407,30-01-2024,09:06:00,09:51:00
783,413,30-01-2024,07:29:00,08:14:00
784,367,30-01-2024,06:04:00,06:59:00
785,491,30-01-2024,05:43:00,06:38:00
786,250,30-01-2024,08:10:00,09:05:00
787,184,30-01-2024,08:35:00,09:30:00
788,140,30-01-2024,07:58:00,08:43:00
789,348,30-01-2024,05:15:00,05:40:00
790,508,30-01-2024,06:16:00,06:41:00
791,186,30-01-2024,05:17:00,05:47:00
792,409,30-01-2024,09:34:00,09:59:00
793,280,30-01-2024,06:05:00,06:30:00
794,141,30-01-2024,08:15:00,09:00:00
795,222,01-02-2024,07:06:00,07:51:00
796,454,01-02-2024,06:58:00,07:23:00
797,384,01-02-2024,09:13:00,09:43:00
798,304,01-02-2024,09:20:00,10:15:00
799,469,01-02-2024,09:03:00,09:58:00
800,108,01-02-2024,05:28:00,05:53:00
801,201,01-02-2024,07:42:00,08:17:00
802,41,01-02-2024,08:42:00,09:12:00
803,506,01-02-2024,08:17:00,08:42:00
804,544,01-02-2024,09:07:00,09:32:00
805,356,01-02-2024,09:26:00,09:51:00
806,400,01-02-2024,06:42:00,07:17:00
807,332,01-02-2024,07:04:00,07:34:00
808,43,01-02-2024,08:53:00,09:18:00
809,308,01-02-2024,09:23:00,10:18:00
810,438,01-02-2024,06:03:00,06:48:00
811,601,01-02-2024,05:39:00,06:14:00
812,918,01-02-2024,18:54:00,19:29:00
813,852,01-02-2024,18:46:00,19:11:00
814,826,01-02-2024,18:51:00,19:21:00
815,985,01-02-2024,18:32:00,19:07:00
816,924,01-02-2024,19:23:00,19:53:00
817,832,01-02-2024,16:17:00,16:47:00
818,894,01-02-2024,17:36:00,18:21:00
819,833,01-02-2024,19:06:00,19:51:00
820,918,01-02-2024,18:58:00,19:28:00
821,845,01-02-2024,19:42:00,20:07:00
822,971,01-02-2024,18:02:00,18:32:00
823,914,01-02-2024,17:57:00,18:52:00
824,850,01-02-2024,18:52:00,19:37:00
825,981,01-02-2024,21:00:00,21:45:00
826,903,01-02-2024,19:36:00,20:06:00
827,922,01-02-2024,19:46:00,20:11:00
828,959,01-02-2024,17:52:00,18:22:00
829,842,01-02-2024,17:38:00,18:33:00
830,843,01-02-2024,16:13:00,16:43:00
831,945,01-02-2024,17:51:00,18:46:00
832,856,01-02-2024,20:28:00,21:23:00
833,857,01-02-2024,18:52:00,19:22:00
834,902,01-02-2024,17:19:00,17:54:00
835,907,01-02-2024,20:16:00,20:41:00
836,941,01-02-2024,19:52:00,20:47:00
837,982,01-02-2024,19:24:00,20:19:00
838,933,01-02-2024,16:54:00,17:24:00
839,910,01-02-2024,18:26:00,18:56:00
840,955,01-02-2024,19:10:00,19:35:00
841,875,01-02-2024,17:36:00,18:31:00
842,958,01-02-2024,17:37:00,18:07:00
843,899,01-02-2024,16:48:00,17:13:00
844,888,01-02-2024,16:18:00,16:48:00
845,911,01-02-2024,20:20:00,21:15:00
846,877,01-02-2024,19:22:00,19:47:00
847,879,01-02-2024,20:58:00,21:23:00
848,987,01-02-2024,19:08:00,19:53:00
849,911,01-02-2024,19:47:00,20:22:00
850,889,01-02-2024,20:18:00,20:48:00
851,967,01-02-2024,18:03:00,18:28:00
852,934,01-02-2024,16:02:00,16:57:00
853,870,01-02-2024,19:43:00,20:08:00
854,878,01-02-2024,20:37:00,21:32:00
855,877,01-02-2024,16:29:00,17:04:00
856,903,01-02-2024,18:32:00,19:27:00
857,929,01-02-2024,20:19:00,20:44:00
858,829,01-02-2024,19:02:00,19:32:00
859,882,01-02-2024,20:02:00,20:47:00
860,839,01-02-2024,18:53:00,19:48:00
861,980,01-02-2024,20:29:00,20:59:00
862,866,01-02-2024,16:46:00,17:16:00
863,864,01-02-2024,16:31:00,17:26:00
864,982,01-02-2024,20:40:00,21:15:00
865,848,01-02-2024,19:48:00,20:18:00
866,590,02-02-2024,07:44:00,08:09:00
867,204,02-02-2024,09:11:00,10:06:00
868,388,02-02-2024,09:27:00,09:57:00
869,468,02-02-2024,09:27:00,10:02:00
870,427,02-02-2024,07:38:00,08:08:00
871,244,02-02-2024,05:05:00,05:30:00
872,311,02-02-2024,05:38:00,06:08:00
873,152,02-02-2024,09:36:00,10:31:00
874,68,02-02-2024,08:30:00,09:15:00
875,561,02-02-2024,09:23:00,09:53:00
876,41,02-02-2024,05:10:00,05:40:00
877,297,02-02-2024,07:19:00,08:14:00
878,502,02-02-2024,09:11:00,10:06:00
879,607,02-02-2024,09:46:00,10:21:00
880,532,02-02-2024,07:03:00,07:28:00
881,489,02-02-2024,06:36:00,07:21:00
882,624,02-02-2024,09:41:00,10:26:00
883,151,02-02-2024,07:33:00,08:28:00
884,919,02-02-2024,18:10:00,18:35:00
885,908,02-02-2024,18:31:00,18:56:00
886,958,02-02-2024,17:56:00,18:21:00
887,904,02-02-2024,16:23:00,17:08:00
888,935,02-02-2024,17:21:00,18:16:00
889,976,02-02-2024,17:55:00,18:50:00
890,975,02-02-2024,18:39:00,19:09:00
891,828,02-02-2024,19:35:00,20:30:00
892,966,02-02-2024,20:46:00,21:41:00
893,951,02-02-2024,20:43:00,21:38:00
894,940,02-02-2024,19:04:00,19:59:00
895,917,02-02-2024,19:51:00,20:36:00
896,875,02-02-2024,18:11:00,18:46:00
897,845,02-02-2024,16:44:00,17:19:00
898,865,02-02-2024,16:28:00,17:13:00
899,909,02-02-2024,20:49:00,21:14:00
900,892,02-02-2024,18:41:00,19:06:00
901,899,02-02-2024,20:31:00,21:26:00
902,892,02-02-2024,17:51:00,18:21:00
903,873,02-02-2024,18:19:00,18:44:00
904,827,02-02-2024,20:36:00,21:11:00
905,977,02-02-2024,17:23:00,17:53:00
906,893,02-02-2024,18:25:00,19:00:00
907,955,02-02-2024,18:16:00,19:11:00
908,927,02-02-2024,16:33:00,17:18:00
909,930,02-02-2024,16:04:00,16:34:00
910,875,02-02-2024,16:29:00,17:24:00
911,921,02-02-2024,19:13:00,20:08:00
912,993,02-02-2024,18:26:00,19:21:00
913,958,02-02-2024,20:43:00,21:13:00
914,900,02-02-2024,19:49:00,20:44:00
915,930,02-02-2024,20:35:00,21:10:00
916,872,02-02-2024,19:43:00,20:28:00
917,835,02-02-2024,20:59:00,21:54:00
918,962,02-02-2024,16:17:00,17:02:00
919,934,02-02-2024,18:36:00,19:21:00
920,860,02-02-2024,16:47:00,17:12:00
921,870,02-02-2024,20:56:00,21:31:00
922,895,02-02-2024,19:30:00,20:05:00
923,969,02-02-2024,17:07:00,17:52:00
924,878,02-02-2024,20:14:00,21:09:00
925,827,02-02-2024,16:25:00,17:00:00
926,899,02-02-2024,20:34:00,21:04:00
927,900,02-02-2024,18:09:00,18:34:00
928,926,02-02-2024,16:20:00,17:15:00
929,932,02-02-2024,16:17:00,16:47:00
930,949,02-02-2024,17:26:00,17:51:00
931,986,02-02-2024,19:15:00,19:50:00
932,918,02-02-2024,20:14:00,20:44:00
933,886,02-02-2024,16:09:00,17:04:00
934,868,02-02-2024,16:25:00,16:50:00
935,901,02-02-2024,20:08:00,20:43:00
936,159,03-02-2024,06:05:00,06:50:00
937,608,03-02-2024,08:03:00,08:48:00
938,649,03-02-2024,09:23:00,09:58:00
939,153,03-02-2024,07:43:00,08:38:00
940,431,03-02-2024,09:43:00,10:38:00
941,283,03-02-2024,06:35:00,07:05:00
942,535,03-02-2024,08:10:00,08:55:00
943,525,03-02-2024,07:29:00,08:14:00
944,151,03-02-2024,08:32:00,09:27:00
945,310,03-02-2024,06:07:00,07:02:00
946,259,03-02-2024,05:29:00,06:14:00
947,448,03-02-2024,08:11:00,08:46:00
948,442,03-02-2024,08:54:00,09:24:00
949,24,03-02-2024,06:23:00,07:08:00
950,447,03-02-2024,08:28:00,08:58:00
951,162,03-02-2024,06:14:00,07:09:00
952,95,03-02-2024,09:39:00,10:09:00
953,410,03-02-2024,09:08:00,09:43:00
954,571,03-02-2024,07:12:00,07:42:00
955,46,03-02-2024,05:04:00,05:39:00
956,284,03-02-2024,08:18:00,08:48:00
957,362,03-02-2024,08:06:00,08:51:00
958,192,03-02-2024,06:42:00,07:12:00
959,401,03-02-2024,08:16:00,09:11:00
960,346,03-02-2024,07:03:00,07:48:00
961,450,03-02-2024,08:15:00,09:00:00
962,593,03-02-2024,09:36:00,10:01:00
963,323,03-02-2024,09:09:00,10:04:00
964,242,03-02-2024,06:27:00,07:02:00
965,475,03-02-2024,08:27:00,09:02:00
966,958,03-02-2024,17:05:00,17:35:00
967,886,03-02-2024,20:36:00,21:06:00
968,933,03-02-2024,20:27:00,21:22:00
969,870,03-02-2024,19:10:00,20:05:00
970,991,03-02-2024,17:05:00,17:50:00
971,961,03-02-2024,19:03:00,19:58:00
972,946,03-02-2024,16:10:00,16:35:00
973,852,03-02-2024,18:30:00,19:05:00
974,887,03-02-2024,20:48:00,21:23:00
975,953,03-02-2024,18:12:00,19:07:00
976,884,03-02-2024,20:24:00,20:49:00
977,932,03-02-2024,18:08:00,18:43:00
978,907,03-02-2024,16:16:00,16:41:00
979,937,03-02-2024,19:43:00,20:08:00
980,973,03-02-2024,20:04:00,20:34:00
981,970,03-02-2024,20:20:00,20:55:00
982,992,03-02-2024,20:23:00,21:08:00
983,888,03-02-2024,17:50:00,18:25:00
984,915,03-02-2024,18:02:00,18:32:00
985,830,03-02-2024,19:16:00,19:51:00
986,927,03-02-2024,16:11:00,16:46:00
987,972,03-02-2024,17:45:00,18:15:00
988,886,03-02-2024,17:47:00,18:22:00
989,924,03-02-2024,18:03:00,18:33:00
990,938,03-02-2024,17:57:00,18:32:00
991,987,03-02-2024,19:35:00,20:20:00
992,907,03-02-2024,20:00:00,20:55:00
993,951,03-02-2024,19:56:00,20:26:00
994,854,03-02-2024,19:31:00,19:56:00
995,954,03-02-2024,20:37:00,21:22:00
996,904,03-02-2024,16:54:00,17:24:00
997,942,03-02-2024,16:23:00,16:53:00
998,855,03-02-2024,18:45:00,19:15:00
999,889,03-02-2024,16:30:00,16:55:00
1000,840,03-02-2024,20:42:00,21:37:00
1001,880,03-02-2024,17:50:00,18:15:00
1002,845,03-02-2024,17:56:00,18:26:00
1003,851,03-02-2024,17:40:00,18:15:00
1004,919,03-02-2024,16:06:00,16:41:00
1005,972,03-02-2024,18:02:00,18:47:00
1006,906,03-02-2024,20:55:00,21:50:00
1007,902,03-02-2024,16:26:00,16:56:00
1008,844,03-02-2024,16:41:00,17:26:00
1009,870,03-02-2024,20:58:00,21:33:00
1010,884,03-02-2024,20:13:00,20:48:00
1011,915,03-02-2024,17:23:00,18:08:00
1012,877,03-02-2024,16:17:00,17:02:00
1013,967,03-02-2024,18:36:00,19:21:00
1014,941,03-02-2024,17:42:00,18:17:00
1015,977,03-02-2024,20:21:00,20:46:00
1016,902,03-02-2024,17:04:00,17:34:00
1017,880,03-02-2024,17:02:00,17:37:00
1018,896,03-02-2024,18:01:00,18:46:00
1019,838,03-02-2024,18:19:00,18:54:00
1020,976,03-02-2024,20:54:00,21:29:00
1021,871,03-02-2024,17:33:00,18:03:00
1022,883,03-02-2024,20:25:00,21:10:00
1023,984,03-02-2024,16:55:00,17:25:00
1024,909,03-02-2024,18:51:00,19:46:00
1025,836,03-02-2024,19:23:00,19:48:00
1026,901,03-02-2024,16:57:00,17:27:00
1027,830,03-02-2024,18:34:00,18:59:00
1028,839,03-02-2024,16:16:00,16:46:00
1029,856,03-02-2024,17:11:00,17:46:00
1030,951,03-02-2024,17:33:00,18:03:00
1031,912,03-02-2024,18:42:00,19:37:00
1032,447,04-02-2024,07:47:00,08:12:00
1033,122,04-02-2024,07:22:00,07:57:00
1034,359,04-02-2024,08:07:00,08:52:00
1035,617,04-02-2024,05:21:00,05:56:00
1036,116,04-02-2024,07:27:00,08:02:00
1037,518,04-02-2024,08:43:00,09:13:00
1038,100,04-02-2024,06:24:00,07:19:00
1039,255,04-02-2024,07:27:00,08:12:00
1040,494,04-02-2024,09:50:00,10:25:00
1041,402,04-02-2024,07:50:00,08:20:00
1042,242,04-02-2024,09:52:00,10:37:00
1043,584,04-02-2024,08:08:00,08:53:00
1044,314,04-02-2024,08:42:00,09:37:00
1045,257,04-02-2024,05:36:00,06:06:00
1046,349,04-02-2024,08:46:00,09:21:00
1047,561,04-02-2024,09:19:00,09:49:00
1048,169,04-02-2024,06:28:00,06:53:00
1049,635,04-02-2024,09:06:00,09:36:00
1050,388,04-02-2024,05:06:00,06:01:00
1051,566,04-02-2024,06:47:00,07:42:00
1052,596,04-02-2024,09:52:00,10:17:00
1053,504,04-02-2024,06:25:00,06:50:00
1054,243,04-02-2024,06:09:00,06:39:00
1055,45,04-02-2024,07:58:00,08:23:00
1056,914,04-02-2024,20:54:00,21:39:00
1057,829,04-02-2024,20:23:00,20:58:00
1058,947,04-02-2024,17:48:00,18:33:00
1059,918,04-02-2024,17:17:00,17:47:00
1060,905,04-02-2024,19:38:00,20:13:00
1061,981,04-02-2024,17:16:00,17:46:00
1062,868,04-02-2024,17:12:00,18:07:00
1063,947,04-02-2024,16:07:00,16:52:00
1064,860,04-02-2024,19:35:00,20:30:00
1065,834,04-02-2024,16:41:00,17:16:00
1066,901,04-02-2024,16:40:00,17:35:00
1067,831,04-02-2024,16:20:00,17:05:00
1068,855,04-02-2024,18:59:00,19:29:00
1069,839,04-02-2024,20:44:00,21:09:00
1070,947,04-02-2024,20:41:00,21:06:00
1071,952,04-02-2024,18:31:00,19:26:00
1072,873,04-02-2024,18:42:00,19:37:00
1073,981,04-02-2024,17:40:00,18:05:00
1074,868,04-02-2024,18:13:00,18:43:00
1075,841,04-02-2024,19:08:00,19:53:00
1076,857,04-02-2024,19:50:00,20:15:00
1077,979,04-02-2024,16:27:00,16:57:00
1078,921,04-02-2024,18:06:00,18:36:00
1079,979,04-02-2024,19:57:00,20:42:00
1080,914,04-02-2024,20:17:00,21:02:00
1081,977,04-02-2024,18:43:00,19:18:00
1082,852,04-02-2024,20:29:00,21:14:00
1083,933,04-02-2024,18:21:00,18:46:00
1084,846,04-02-2024,20:45:00,21:20:00
1085,887,04-02-2024,20:05:00,20:30:00
1086,989,04-02-2024,18:31:00,19:01:00
1087,938,04-02-2024,16:59:00,17:54:00
1088,837,04-02-2024,18:03:00,18:28:00
1089,897,04-02-2024,18:50:00,19:35:00
1090,902,04-02-2024,20:11:00,20:56:00
1091,876,04-02-2024,20:16:00,20:41:00
1092,830,04-02-2024,18:40:00,19:05:00
1093,833,04-02-2024,19:34:00,20:04:00
1094,954,04-02-2024,19:09:00,20:04:00
1095,825,04-02-2024,18:48:00,19:23:00
1096,983,04-02-2024,19:04:00,19:59:00
1097,872,04-02-2024,19:19:00,19:44:00
1098,564,05-02-2024,09:54:00,10:39:00
1099,330,05-02-2024,09:39:00,10:14:00
1100,589,05-02-2024,07:45:00,08:30:00
1101,40,05-02-2024,08:13:00,08:38:00
1102,302,05-02-2024,09:29:00,09:54:00
1103,262,05-02-2024,07:29:00,08:24:00
1104,466,05-02-2024,06:25:00,06:50:00
1105,601,05-02-2024,08:27:00,09:22:00
1106,202,05-02-2024,05:21:00,05:46:00
1107,490,05-02-2024,09:34:00,10:19:00
1108,433,05-02-2024,08:56:00,09:31:00
1109,301,05-02-2024,08:12:00,09:07:00
1110,276,05-02-2024,05:14:00,05:59:00
1111,417,05-02-2024,09:23:00,10:18:00
1112,41,05-02-2024,07:02:00,07:27:00
1113,66,05-02-2024,05:05:00,05:50:00
1114,568,05-02-2024,05:53:00,06:18:00
1115,401,05-02-2024,08:18:00,08:43:00
1116,268,05-02-2024,08:00:00,08:55:00
1117,277,05-02-2024,06:57:00,07:32:00
1118,259,05-02-2024,09:20:00,10:15:00
1119,108,05-02-2024,06:08:00,06:53:00
1120,21,05-02-2024,06:02:00,06:57:00
1121,332,05-02-2024,06:48:00,07:23:00
1122,394,05-02-2024,08:57:00,09:27:00
1123,170,05-02-2024,09:37:00,10:22:00
1124,61,05-02-2024,06:29:00,07:04:00
1125,982,05-02-2024,18:31:00,19:26:00
1126,954,05-02-2024,16:25:00,16:50:00
1127,914,05-02-2024,16:34:00,17:09:00
1128,931,05-02-2024,19:14:00,19:49:00
1129,874,05-02-2024,16:34:00,17:19:00
1130,837,05-02-2024,17:21:00,17:51:00
1131,935,05-02-2024,19:39:00,20:09:00
1132,962,05-02-2024,20:20:00,21:05:00
1133,968,05-02-2024,17:25:00,18:00:00
1134,927,05-02-2024,19:14:00,19:49:00
1135,943,05-02-2024,19:48:00,20:43:00
1136,851,05-02-2024,19:05:00,19:50:00
1137,882,05-02-2024,20:16:00,20:41:00
1138,826,05-02-2024,19:11:00,19:36:00
1139,879,05-02-2024,18:31:00,19:16:00
1140,917,05-02-2024,20:25:00,20:50:00
1141,848,05-02-2024,17:32:00,18:02:00
1142,907,05-02-2024,19:09:00,19:34:00
1143,943,05-02-2024,17:51:00,18:46:00
1144,987,05-02-2024,19:10:00,19:55:00
1145,857,05-02-2024,20:51:00,21:46:00
1146,971,05-02-2024,20:23:00,21:08:00
1147,852,05-02-2024,18:10:00,18:35:00
1148,886,05-02-2024,19:05:00,20:00:00
1149,916,05-02-2024,19:41:00,20:36:00
1150,887,05-02-2024,20:10:00,20:55:00
1151,834,05-02-2024,20:35:00,21:00:00
1152,976,05-02-2024,17:44:00,18:09:00
1153,875,05-02-2024,17:05:00,18:00:00
1154,909,05-02-2024,19:10:00,19:45:00
1155,910,05-02-2024,16:43:00,17:38:00
1156,825,05-02-2024,18:02:00,18:47:00
1157,896,05-02-2024,17:20:00,17:55:00
1158,906,05-02-2024,16:25:00,16:50:00
1159,920,05-02-2024,16:53:00,17:18:00
1160,947,05-02-2024,18:51:00,19:16:00
1161,852,05-02-2024,19:12:00,19:57:00
1162,977,05-02-2024,19:26:00,19:56:00
1163,904,05-02-2024,20:04:00,20:29:00
1164,964,05-02-2024,20:54:00,21:49:00
1165,843,05-02-2024,18:22:00,18:52:00
1166,953,05-02-2024,16:45:00,17:15:00
1167,859,05-02-2024,20:39:00,21:09:00
1168,917,05-02-2024,17:47:00,18:22:00
1169,944,05-02-2024,18:32:00,18:57:00
1170,903,05-02-2024,16:46:00,17:21:00
1171,936,05-02-2024,20:49:00,21:19:00
1172,871,05-02-2024,19:19:00,19:44:00
1173,983,05-02-2024,18:50:00,19:20:00
1174,917,05-02-2024,20:45:00,21:20:00
1175,894,05-02-2024,16:48:00,17:33:00
1176,837,05-02-2024,18:22:00,19:07:00
1177,884,05-02-2024,20:57:00,21:32:00
1178,869,05-02-2024,18:35:00,19:20:00
1179,172,06-02-2024,07:46:00,08:31:00
1180,146,06-02-2024,07:48:00,08:33:00
1181,470,06-02-2024,07:45:00,08:10:00
1182,582,06-02-2024,06:44:00,07:19:00
1183,383,06-02-2024,09:19:00,10:14:00
1184,134,06-02-2024,07:11:00,08:06:00
